unit,time,chamber_temp_setpoint,pressure_mode,rpm_config,sensor_1,stage_temp_x,spindle_vibration_x,spindle_vibration_y,sensor_5,sensor_6,coolant_pressure,coolant_flow_rate,sensor_9,sensor_10,airflow_alignment_error,voltage_fluctuation,sensor_13,sensor_14,thermal_drift_z,motor_torque,sensor_18,sensor_19,load_variation,power_draw,RUL
65,66,0.23825263816208023,0.30373680604298214,100.0,489.05,0.6404720120135989,0.716199630010554,0.6802738565061324,10.52,15.49,0.6166814760172419,0.8534548665073194,8782.12,1.26,0.7741337891950315,371.54,2388.2,8125.99,0.10476671025095108,0.706521739130435,2319,100.0,28.53,0.6351579987790346,140
65,67,0.5953388641328023,0.7321269669640806,60.0,462.54,0.008492473834971648,0.017980412562466963,0.011224755903766592,7.05,9.03,0.09064105445854825,0.00015309483460423934,8010.71,0.94,0.008274378765623425,164.15,2028.15,7876.08,0.9304107781013191,0.021739130434782705,1915,84.93,14.36,0.13912613738771484,139
65,68,0.2381524580704803,0.3012010389486545,100.0,489.05,0.6416538371550251,0.689964573855661,0.6836327194931942,10.52,15.5,0.6178331394670942,0.8535693187268958,8775.75,1.26,0.7761313314972806,371.15,2388.2,8125.4,0.086534029574453,0.706521739130435,2319,100.0,28.5,0.6347858949388064,138
65,69,0.9999744308819165,0.9912348752147068,100.0,445.0,0.12656481484001691,0.2848786993938579,0.212860739626763,3.91,5.71,0.0030669641322229046,0.6270839842916436,8324.03,1.02,0.4789177645003151,130.51,2387.87,8082.94,0.3660676482792429,0.2934782608695654,2212,100.0,10.69,0.004221052937585457,137
65,70,0.8332568027357266,0.9889262993581107,100.0,449.44,0.17746781462586902,0.30552710958202534,0.23515293749165034,5.48,8.0,0.13659135131122946,0.6504793010171914,8352.65,1.02,0.4805654430546169,183.41,2387.99,8060.73,0.34472972875030283,0.304347826086957,2223,100.0,14.8,0.15309747376377225,136
65,71,0.47633229664868093,0.82872709568152,100.0,491.19,0.6630998283226273,0.6498777359349455,0.5344059841523321,9.35,13.65,0.4719789985861678,0.8640551387154174,8729.79,1.08,0.6880815513591032,314.21,2388.11,8064.69,0.3046017345989305,0.6304347826086958,2324,100.0,24.36,0.49134567865344925,135
65,72,0.4762836801890279,0.8319484544456255,100.0,491.19,0.6658194302761151,0.6639780351951541,0.5397525879160061,9.35,13.65,0.4727037846621686,0.8641745184557905,8730.54,1.08,0.7144687638588758,314.42,2388.14,8061.27,0.3155212058068799,0.6630434782608696,2324,100.0,24.42,0.48261286665310044,134
65,73,0.8330577035943235,0.9941264529068652,100.0,449.44,0.18062184529909242,0.33004207283140774,0.22872427789309668,5.48,8.0,0.13592708882508875,0.6504664771314612,8352.22,1.02,0.45882884474329577,182.91,2387.99,8062.25,0.3562969177832622,0.2826086956521743,2223,100.0,14.77,0.15798715078926728,133
65,74,0.47620815571775704,0.826355027031131,100.0,491.19,0.6644474657017732,0.6861732590740401,0.5502072066229382,9.35,13.66,0.47392612962348785,0.8642137112178832,8712.59,1.08,0.6847116507655531,314.24,2388.06,8058.89,0.29293649420650425,0.652173913043478,2324,100.0,24.43,0.49720631413703886,132
65,75,0.8331958365592856,0.9849292091596249,100.0,449.44,0.18494869682876036,0.3233093361259156,0.2326653089203874,5.48,8.0,0.13667170874102952,0.6504834542801943,8355.45,1.02,0.48385546807268787,183.02,2388.01,8061.09,0.35896583832462303,0.3260869565217397,2223,100.0,14.74,0.16105119334864393,131
65,76,0.8331252744488725,0.989159910406788,100.0,449.44,0.18014548433035138,0.30357121223564176,0.23359149784690247,5.48,8.0,0.13596890812798457,0.6504485283329728,8350.73,1.02,0.48572001300401224,182.85,2388.01,8064.35,0.3425816509114372,0.3152173913043481,2223,100.0,14.75,0.15608593273060278,130
65,77,0.5951458626795357,0.7324755828888763,60.0,462.54,0.008979736508859304,0.04110844799003255,0.00824549705633526,7.05,9.02,0.09056772358200138,0.00015040559517842667,8010.62,0.94,0.024879828048421704,164.54,2028.13,7876.42,0.9358648015952675,0.021739130434782705,1915,84.93,14.17,0.13303875112648633,129
65,78,0.47625892451200463,0.8280323617190299,100.0,491.19,0.661827437748248,0.6849723506647032,0.5407123304352894,9.35,13.65,0.47181813768049435,0.864106728337525,8729.59,1.07,0.6948977694391618,314.5,2388.15,8054.86,0.3087851416953744,0.652173913043478,2324,100.0,24.55,0.49022936713276566,128
65,79,0.23824343773431525,0.3051738032975559,100.0,489.05,0.6378929617206621,0.6847399957098266,0.6779407984225507,10.52,15.5,0.6162515202777297,0.8535824704888508,8774.44,1.26,0.7713764342917995,371.38,2388.23,8123.8,0.09459365314300205,0.6956521739130435,2319,100.0,28.52,0.6358673217244688,127
65,80,0.9999482932334285,0.9944284262526037,100.0,445.0,0.12727077870239167,0.2879141701729755,0.2133959541596413,3.91,5.71,0.001381561121540864,0.6271336537377339,8321.07,1.02,0.4980764189918703,130.31,2387.89,8082.75,0.39197073174150443,0.2608695652173916,2212,100.0,10.5,0.010227041483764077,126
65,81,0.23828916013932297,0.3032608535825044,100.0,489.05,0.6429071616208955,0.709595382573275,0.6866686141275382,10.52,15.49,0.6161635582382976,0.8535878583032916,8781.66,1.26,0.7831862455213008,371.29,2388.23,8130.25,0.11649014268348923,0.6956521739130435,2319,100.0,28.59,0.6394139364516411,125
65,82,0.0002042275523570497,0.0076199784708439145,100.0,518.67,0.9916863660708204,0.9699122934017361,0.9333229500836713,14.62,21.61,0.9989461089491545,0.9998022538632201,9051.51,1.3,0.9660407224694767,521.15,2388.16,8132.79,0.031127060115906158,0.956521739130435,2388,100.0,38.69,0.9932556178958691,124
65,83,0.00030764139946995645,0.012593864541172863,100.0,518.67,0.9904180374817377,0.9683197702262878,0.95301010879025,14.62,21.61,0.9975801599436063,0.9999014135961435,9054.59,1.3,0.9594462770358412,521.39,2388.06,8134.45,0.023226037615947437,0.956521739130435,2388,100.0,38.78,0.9836565016424899,123
65,84,0.9997752859746077,0.9983237694321164,100.0,445.0,0.1265284996262519,0.2716739595412254,0.2256159824547428,3.91,5.72,0.0036975491062421484,0.6272312632199455,8319.02,1.02,0.48771546022161827,130.1,2387.95,8084.09,0.36157574169803564,0.2608695652173916,2212,100.0,10.67,0.0029361318642984746,122
65,85,0.00017239328082869723,0.01191063330345508,100.0,518.67,0.9903799116554675,0.9514759326453572,0.9370601790182342,14.62,21.61,0.9978233902851896,0.9997520567523424,9048.06,1.3,0.9638778603297924,521.36,2388.15,8134.39,0.017401671639355687,0.956521739130435,2388,100.0,38.83,0.9867612430593915,121
65,86,0.23808837689346168,0.3023646874497883,100.0,489.05,0.6391240751435854,0.7173757422300837,0.6926025273612479,10.52,15.5,0.6144527589912288,0.8535608973079691,8777.35,1.26,0.7935170284493704,371.49,2388.16,8123.38,0.10213843024797331,0.6956521739130435,2319,100.0,28.51,0.6366638565074568,120
65,87,0.8332912785204464,0.9971295566000593,100.0,449.44,0.18028698400701515,0.32321866738835814,0.22477720932908962,5.48,8.0,0.13631366278106488,0.6505905110717132,8347.62,1.02,0.4685119820466861,183.01,2387.96,8060.81,0.35092173813028316,0.3152173913043481,2223,100.0,14.82,0.15344050699148237,119
65,88,0.595376715572688,0.7327227064662729,60.0,462.54,0.0066225700981377145,0.032334956934634285,0.011403741788455157,7.05,9.03,0.09057971753533056,0.00017196731812418875,8012.32,0.94,0.03206673989638631,164.94,2028.22,7871.11,0.9300463922639604,0.021739130434782705,1915,84.93,14.3,0.1376551643943138,118
65,89,0.9998796235517788,0.9985353221399825,100.0,445.0,0.12139678355773054,0.29469956539464626,0.21346942236901834,3.91,5.71,0.0016162783269511594,0.6269365135495644,8317.81,1.02,0.4999199511793684,130.83,2387.88,8080.71,0.3536265744763418,0.2826086956521743,2212,100.0,10.67,0.006395534753917298,117
65,90,0.5954029419545529,0.7359124806006034,60.0,462.54,0.006668665180321831,0.018274576303326295,0.021902569341514244,7.05,9.03,0.09084954432184811,0.00031915607368482313,8002.38,0.94,0.024954622383367653,164.74,2028.22,7874.95,0.9210132982411579,0.010869565217391575,1915,84.93,14.33,0.1365504811186372,116
65,91,0.23821597276582374,0.30692447197978107,100.0,489.05,0.6407925731771691,0.70823989616096,0.7053736680017111,10.52,15.49,0.6174615605265508,0.8535721278553003,8779.91,1.26,0.7845676701651527,370.94,2388.16,8130.42,0.10701219146199348,0.706521739130435,2319,100.0,28.55,0.6311695107415914,115
65,92,0.23813965236441217,0.2959993153647931,100.0,489.05,0.6415286753670637,0.7172068458998946,0.6979872781478407,10.52,15.49,0.6166969503760071,0.8535135069284943,8779.53,1.26,0.7750118434346001,371.39,2388.15,8126.61,0.0890409531991132,0.706521739130435,2319,100.0,28.49,0.6346637983662318,114
65,93,0.0,0.01888587993923556,100.0,518.67,0.9932018567867527,0.9743623324040978,0.9463240878305244,14.62,21.61,0.9992833116676867,0.9997303222295928,9059.97,1.3,0.9593872697438579,521.35,2388.16,8133.84,0.023375918780246696,0.9673913043478266,2388,100.0,38.76,0.9960580249425857,113
65,94,0.5950708808625564,0.7329737967323192,60.0,462.54,0.006829071121641661,0.015999462972065448,0.01798294534811884,7.05,9.03,0.09052378606509659,0.0001960803289442481,8008.89,0.94,0.02408533992619022,164.58,2028.23,7870.57,0.931571225214531,0.021739130434782705,1915,84.93,14.4,0.12667228698508676,112
65,95,0.2381634004215491,0.3090227246833362,100.0,489.05,0.643315607223343,0.6940572310479811,0.69287966848789,10.52,15.5,0.616210105616684,0.8536644022764897,8780.25,1.26,0.7743103777887725,371.29,2388.19,8124.59,0.10238149153650022,0.6847826086956519,2319,100.0,28.53,0.6351696270240416,111
65,96,0.9998385567151514,0.9919540831258271,100.0,445.0,0.12596431980721423,0.28848407034102275,0.21335721487923465,3.91,5.72,0.0021240206869670986,0.6271442063934884,8322.56,1.02,0.49607118702073727,130.73,2387.98,8089.0,0.362667299498181,0.27173913043478315,2212,100.0,10.68,0.013285269920637277,110
65,97,0.00010866590325433082,0.005910677329382273,100.0,518.67,0.9895029581031478,0.9645969206770908,0.9227461341663128,14.62,21.61,0.9978829615310643,0.9997463220592913,9052.81,1.3,0.9476089229786337,520.84,2388.09,8134.1,0.020222879887716427,0.9347826086956519,2388,100.0,38.82,0.9879763946626356,109
65,98,0.8331200232463133,0.9947250709168612,100.0,449.44,0.18400459255398705,0.3129862799097971,0.2232920265559395,5.48,8.0,0.13788234694438273,0.6506550007052825,8349.07,1.02,0.47754213773769827,182.61,2388.04,8065.64,0.36127499006709174,0.304347826086957,2223,100.0,14.81,0.15367888601412827,108
65,99,0.0001282127495155029,0.011024189005328922,100.0,518.67,0.9930033148242066,0.9515254304577572,0.9405907618124862,14.62,21.61,0.9981496167834472,0.9997805154319463,9053.0,1.3,0.9624687336165092,521.3,2388.09,8138.55,0.031368827964297186,0.956521739130435,2388,100.0,38.7,0.9869879938370303,107
65,100,4.40868348919491e-05,0.012793800854278139,100.0,518.67,0.9894346125900624,0.9635045816049161,0.9314738662888771,14.62,21.61,0.9979502100541902,0.9997488688505936,9059.9,1.3,0.964841469936724,521.44,2388.16,8140.28,0.020175768179603537,0.9456521739130435,2388,100.0,38.58,0.9926509491554989,106
65,101,0.9997320960400093,0.9883230498124161,100.0,445.0,0.12294265495263712,0.2857638808513836,0.21637452199288187,3.91,5.72,0.001987083954318236,0.6272130987229225,8317.61,1.02,0.4831727280049196,130.18,2387.86,8087.4,0.3773937401630034,0.2826086956521743,2212,100.0,10.64,0.00835489403761741,105
65,102,0.5951982091810796,0.7276127273800214,60.0,462.54,0.007038148431373514,0.04524545633584731,0.008281609642336374,7.05,9.03,0.09094147936006175,0.000369833096690364,8017.18,0.94,0.01366850728783131,164.68,2028.27,7875.22,0.9265995342432451,0.021739130434782705,1915,84.93,14.21,0.1360795371958487,104
65,103,0.8329605851126162,0.9900031816903775,100.0,449.44,0.1841410148029885,0.328352181197773,0.2332279477872481,5.48,8.0,0.1379734301076903,0.6505690591366804,8360.87,1.02,0.4908384029830195,182.41,2388.09,8068.58,0.3431032372187368,0.304347826086957,2223,100.0,14.89,0.1537428413616676,103
65,104,0.23817004168078135,0.3047611336370259,100.0,489.05,0.6425934154678643,0.7054478421397561,0.7000258543938158,10.52,15.5,0.6170274840849779,0.853671244527896,8782.23,1.26,0.7776547410684067,371.3,2388.2,8135.47,0.11142752830707048,0.6847826086956519,2319,100.0,28.55,0.6322974505072823,102
65,105,0.00012953907934092792,0.012183473453564993,100.0,518.67,0.99324331183215,0.9516477358467088,0.9460152737536456,14.62,21.61,0.9976029694751227,0.999729263405893,9061.66,1.3,0.9628443823227624,521.08,2388.11,8137.96,0.03093994876521,0.9673913043478266,2388,100.0,38.55,0.9845867612430597,101
65,106,0.23823846722948036,0.3064422455545465,100.0,489.05,0.6386680236194104,0.7195721842780984,0.6870808019465704,10.52,15.49,0.6170977040225321,0.8537293304681706,8779.4,1.26,0.783377631506454,371.21,2388.21,8131.69,0.09701507989559222,0.6956521739130435,2319,100.0,28.59,0.6311171836390593,100
65,107,0.00012034101737019288,0.015114414354602129,100.0,518.67,0.9898068566797562,0.97087451902066,0.9354174916451301,14.62,21.61,0.9986612574940508,0.9999044121726044,9060.91,1.3,0.9817136166486602,521.2,2388.07,8143.5,0.029292223159529396,0.9456521739130435,2388,100.0,38.79,0.9868542690194484,99
65,108,0.0001369563657460821,0.013704822128898493,100.0,518.67,0.9888709791904944,0.9606764780476484,0.9365778736425785,14.62,21.61,0.9997956064138993,0.9999207665062384,9057.01,1.3,0.9677772465638448,520.65,2388.14,8136.46,0.02377615433832414,0.9456521739130435,2388,100.0,38.82,0.9903020436640602,98
65,109,0.00013491036120934235,0.006579942316696833,100.0,518.67,0.9914059345534625,0.9597827824696892,0.9599096850173248,14.62,21.61,0.9976792184156049,0.9997510076070624,9062.56,1.3,0.9743572186398035,520.87,2388.13,8142.02,0.028165498692604984,0.956521739130435,2388,100.0,38.75,0.9942847175789997,97
65,110,0.833360595657625,0.9924095603665243,100.0,449.44,0.17640872400970142,0.3373204356273831,0.21498964047691205,5.48,8.0,0.13676273186891552,0.6506349605346218,8356.76,1.02,0.4631701655036924,182.96,2388.08,8065.12,0.3515348426924674,0.304347826086957,2223,100.0,14.9,0.16021395970813113,96
65,111,0.9998016432912654,0.9957486749271911,100.0,445.0,0.1304538568270619,0.27652169800985593,0.20972352041176778,3.91,5.71,0.002898632469437723,0.62726399660297,8329.99,1.02,0.501731012499091,130.14,2387.9,8093.36,0.3723055466674374,0.2826086956521743,2212,100.0,10.5,0.005366435070786935,95
65,112,0.0001371122413412672,0.008418940953800705,100.0,518.67,0.9921168466949624,0.9685776811425106,0.9509776685961882,14.62,21.61,0.9976163809099978,0.9998373150923756,9061.72,1.3,0.9697046431718226,520.93,2388.13,8138.18,0.03576991866454682,0.9347826086956519,2388,100.0,38.66,0.9959010436349895,94
65,113,0.23825687981949067,0.30538231114539766,100.0,489.05,0.6422064836749959,0.7043758972817478,0.7075271418763096,10.52,15.49,0.6162720349423674,0.8535758076017421,8781.29,1.26,0.7797460488675307,371.6,2388.22,8134.06,0.10588475738716108,0.6847826086956519,2319,100.0,28.57,0.6285357132474781,93
65,114,0.8331876657464202,0.9893449568532258,100.0,449.44,0.18628896311019005,0.31846150700417697,0.23999594186758078,5.48,8.0,0.1372156318644034,0.6507124363404717,8355.04,1.02,0.48400381186774677,183.12,2388.1,8078.58,0.3706637830727355,0.2934782608695654,2223,100.0,14.85,0.15512078839501153,92
65,115,0.4760404264419705,0.8277133365463025,100.0,491.19,0.6647597614773577,0.6679372661864167,0.5511505903119835,9.35,13.66,0.4737307848246361,0.8642674108636745,8723.77,1.08,0.7072463319854192,314.91,2388.12,8066.36,0.3213416779285594,0.652173913043478,2324,100.0,24.24,0.4945841448879329,91
65,116,0.9999977739931712,0.9837618273571547,100.0,445.0,0.12826652955160256,0.2956843814708172,0.23416662029936752,3.91,5.72,0.0025101040919983664,0.627331548498713,8328.11,1.02,0.47977718737236463,130.25,2388.0,8084.93,0.39177414892355467,0.27173913043478315,2212,100.0,10.74,0.005017587720573313,90
65,117,9.973766606486992e-05,0.013149635140253057,100.0,518.67,0.991603462421109,0.9836488053675745,0.9468376202188735,14.62,21.61,0.9965962701279796,0.9998541118975082,9062.1,1.3,0.9612536389879951,521.29,2388.17,8137.96,0.02467704027015083,0.956521739130435,2388,100.0,38.89,0.9900752928864212,89
65,118,0.9997286439527872,0.9880852188173226,100.0,445.0,0.12749639904343457,0.29275686577354865,0.21917356227413975,3.91,5.71,0.003966047819925933,0.6271755649390442,8321.43,1.02,0.4853822481959589,130.56,2388.0,8087.1,0.37987374483262615,0.2826086956521743,2212,100.0,10.59,0.006447861856449355,88
65,119,0.9999134856069666,0.9909242636436719,100.0,445.0,0.12768232411228997,0.28778922234351345,0.21274587510124254,3.91,5.72,0.0024493823193648123,0.6273269996734285,8327.13,1.02,0.48458614231196195,130.45,2387.99,8081.88,0.3821038414565088,0.2934782608695654,2212,100.0,10.51,0.005657141195964999,87
65,120,0.8330170676309946,0.9958584047399337,100.0,449.44,0.18409835587525603,0.3244704958045004,0.22004839646826158,5.48,8.0,0.13642631680467793,0.6506308180657916,8356.01,1.02,0.46693598454229734,183.01,2388.12,8074.97,0.36190241759443165,0.3152173913043481,2223,100.0,14.9,0.15106834501002941,86
65,121,0.9998822800070236,0.9909490525304322,100.0,445.0,0.1262002817757466,0.3088804903671911,0.22598066451261056,3.91,5.72,0.0012475848857120275,0.6272887871041073,8327.25,1.02,0.4835856746042717,130.21,2388.01,8089.09,0.3743406651004828,0.2934782608695654,2212,100.0,10.5,0.005529230500886717,85
65,122,0.4762606820524121,0.8233644938839514,100.0,491.19,0.6685287479126067,0.6535509730627305,0.5517926693678401,9.35,13.66,0.4746472594804519,0.8643302240638038,8731.5,1.08,0.7039444595575044,314.26,2388.2,8069.07,0.31708836655785344,0.6630434782608696,2324,100.0,24.35,0.4837349922962877,84
65,123,0.9997262122847961,0.9936846554763962,100.0,445.0,0.1281317187262152,0.3003743655742874,0.19927622763747754,3.91,5.72,0.0022942057544942385,0.62721213166847,8334.58,1.02,0.5016888809600037,130.6,2387.98,8085.79,0.3887757871340889,0.2934782608695654,2212,100.0,10.43,0.004889677025494921,83
65,124,0.5953828338565511,0.7368125034375577,60.0,462.54,0.009655653319731172,0.01815446499739215,0.028820717742249258,7.05,9.03,0.09112451651316839,0.00040914601843144993,8013.32,0.94,0.030392190957235332,164.24,2028.29,7876.92,0.9346177795284318,0.010869565217391575,1915,84.93,14.27,0.13540509898543568,82
65,125,0.2381468099648561,0.30824950158610875,100.0,489.05,0.6393768061867879,0.7134644356614301,0.6968231530908557,10.52,15.49,0.6152124557405632,0.8536493325496863,8794.88,1.26,0.7873960365661974,371.15,2388.21,8135.61,0.1143543835284837,0.6956521739130435,2319,100.0,28.44,0.6302508793860286,81
65,126,0.4761813691954305,0.8276455746501498,100.0,491.19,0.6627544435100159,0.6763434266929678,0.5505350060171952,9.35,13.66,0.4717829525324196,0.8644282335176658,8736.01,1.08,0.6991132997529093,314.64,2388.15,8064.75,0.31365169580630603,0.652173913043478,2324,100.0,24.37,0.4887990929968896,80
65,127,0.5950648738242293,0.736721550682759,60.0,462.54,0.007762262978457279,0.027169619781516552,0.0182494630417831,7.05,9.03,0.09068169306095364,0.00047303492953520987,8011.18,0.94,0.01419495808009108,163.96,2028.36,7880.7,0.9501260554944273,0.010869565217391575,1915,84.93,14.24,0.1328352568388616,79
65,128,0.23830702630194275,0.2981515395515308,100.0,489.05,0.640424613273149,0.718770945479394,0.6905026011074646,10.52,15.5,0.6165354325451706,0.8537043603219896,8784.38,1.26,0.8008704301160439,371.08,2388.16,8137.61,0.10598804940279205,0.6847826086956519,2319,100.0,28.35,0.6277391784644903,78
65,129,0.9998222506489494,0.9980728946238677,100.0,445.0,0.12398919626021865,0.310031498671385,0.21299828804132126,3.91,5.71,0.00220596420323782,0.6273767038486779,8334.26,1.02,0.47879200231232133,130.21,2388.0,8087.89,0.3700819305484213,0.27173913043478315,2212,100.0,10.51,0.005348992703276267,77
65,130,0.9996269662829662,0.9998945398029452,100.0,445.0,0.12285445171832432,0.29033248295416536,0.21372455535227886,3.91,5.72,0.002314959688985818,0.6272906017420485,8327.05,1.02,0.49482221091948553,129.99,2387.99,8090.35,0.3805638053954059,0.2608695652173916,2212,100.0,10.45,0.015680688392104458,76
65,131,0.23835657921276304,0.30360550235820044,100.0,489.05,0.6398638915340209,0.725409129055707,0.7086926903085384,10.52,15.5,0.6160716966754503,0.8535793410242922,8783.55,1.26,0.7926524731069646,371.02,2388.22,8132.05,0.1019890129293679,0.6956521739130435,2319,100.0,28.39,0.6311171836390593,75
65,132,0.9998420564173517,0.985269171981029,100.0,445.0,0.12921362594919827,0.27815070857734003,0.23174021096353004,3.91,5.72,0.002105800426205562,0.6274648498100177,8332.33,1.02,0.5005141913556761,130.38,2388.1,8092.72,0.37725400473263315,0.2826086956521743,2212,100.0,10.26,0.006325765283874574,74
65,133,0.8330513929431832,0.9925843012453603,100.0,449.44,0.17940483945261043,0.3241062848157368,0.2206146921454759,5.48,8.0,0.13652600743564786,0.6507689112889361,8353.96,1.02,0.48901568728163225,183.16,2388.22,8073.51,0.37033331851551843,0.3369565217391308,2223,100.0,14.77,0.15243466379836623,73
65,134,0.47619256513089253,0.8251303534822979,100.0,491.19,0.661660804326833,0.6669242930138126,0.5344106104240138,9.35,13.66,0.4711631444465753,0.8642382036264964,8726.73,1.07,0.6917874873070344,314.89,2388.23,8070.06,0.32597369384588326,0.652173913043478,2324,100.0,24.56,0.48611878252274776,72
65,135,0.4761563330550126,0.8287272379977538,100.0,491.19,0.6669574498949666,0.6667622862640115,0.5525316788332733,9.35,13.66,0.47279412094194756,0.8642636786303166,8733.77,1.08,0.7063591954899962,314.34,2388.18,8066.14,0.31566291339497843,0.6630434782608696,2324,100.0,24.49,0.48636297566789743,71
65,136,0.999752365854038,0.9884296948546266,100.0,445.0,0.12618638900559187,0.2896985442969009,0.22894952875289176,3.91,5.72,0.001383838838257545,0.6274254430453912,8323.49,1.02,0.498071057314613,130.53,2388.15,8090.61,0.3874800018315714,0.2826086956521743,2212,100.0,10.41,0.009599116253379503,70
65,137,0.00022840260652003138,0.01451551850814002,100.0,518.67,0.992035959101206,0.9768287683039367,0.9570822667469443,14.62,21.61,0.9980357270674707,0.9998387074851882,9075.14,1.3,0.9849878614308825,521.12,2388.15,8139.69,0.03739968847448072,0.956521739130435,2388,100.0,38.87,0.996197563882671,69
65,138,0.9997503640293893,0.9895912490454235,100.0,445.0,0.12340325116556983,0.30265740463491575,0.22375861764423188,3.91,5.72,0.0012125318336869695,0.6273879350054754,8336.18,1.02,0.5032157310403944,130.64,2388.14,8087.83,0.37276141459656387,0.2826086956521743,2212,100.0,10.63,0.005942033198639507,68
65,139,0.9998884075099376,0.992275650309481,100.0,445.0,0.12784675423458314,0.325276938744683,0.23847818216763317,3.91,5.72,0.0018580422367086014,0.6273931012760467,8332.25,1.02,0.5013507273938096,130.52,2388.09,8094.22,0.37148643903035117,0.304347826086957,2212,100.0,10.58,0.008849094450420092,67
65,140,0.4759915502958973,0.8376422073985137,100.0,491.19,0.6681027219016622,0.6827724107189517,0.5392805398286846,9.35,13.66,0.4719877825025521,0.8644235494633117,8740.31,1.07,0.7001774728524528,314.86,2388.23,8069.6,0.3381343152734426,0.652173913043478,2324,100.0,24.42,0.48618855199279065,66
65,141,0.9999404178796816,0.9867619790295056,100.0,445.0,0.1249931519822427,0.2947597940825788,0.2317146204892273,3.91,5.71,0.002083114155307153,0.627504901008928,8337.96,1.02,0.49472554936556,130.36,2388.15,8089.74,0.3663480569847599,0.2934782608695654,2212,100.0,10.56,0.009494462048315389,65
65,142,0.8330849779654768,1.0,100.0,449.44,0.18367521896396166,0.33955800457063434,0.2359096781221015,5.48,8.0,0.13523628945771948,0.6509732429738646,8367.89,1.02,0.4811275069597829,182.52,2388.18,8076.11,0.37536673553177957,0.2934782608695654,2223,100.0,14.59,0.15189976452803866,64
65,143,0.9997786883408883,0.9955493379573769,100.0,445.0,0.12703342418814767,0.28482192128612294,0.2264521702178044,3.91,5.72,0.003403955317219043,0.6275221599469649,8328.36,1.02,0.48873150186022407,130.33,2388.16,8092.35,0.3972998266626808,0.27173913043478315,2212,100.0,10.56,0.006279252303846017,63
65,144,0.9996999322970989,0.9952643752587843,100.0,445.0,0.13430650228063712,0.2980613747495555,0.236988913590094,3.91,5.72,0.002147332388300338,0.6274357246914439,8342.48,1.02,0.5148081986791615,130.06,2388.15,8092.85,0.37765832852915526,0.2826086956521743,2212,100.0,10.52,0.01070379952905609,62
65,145,0.8332304245800047,0.9959858853993566,100.0,449.44,0.1823950813186963,0.32397286384126067,0.23305162086151165,5.48,8.0,0.13527889622732242,0.6509028623624626,8361.54,1.02,0.4814455769313537,182.76,2388.2,8072.71,0.37766256047844937,0.304347826086957,2223,100.0,14.88,0.1492485246664147,61
65,146,0.8331214026420592,0.9929755871684863,100.0,449.44,0.181570489049375,0.32163762869065593,0.22500544761555208,5.48,8.0,0.1371833067628374,0.6509342858527019,8355.61,1.02,0.4812026732731778,182.64,2388.24,8078.67,0.36160976501349795,0.3260869565217397,2223,100.0,14.84,0.15061484345475162,60
65,147,0.5949403720503407,0.7335895365666757,60.0,462.54,0.0,0.034591388004256096,0.029851114324753958,7.05,9.03,0.08946088532473756,0.0006703620488011097,8021.59,0.94,0.022012454256032044,164.2,2028.42,7879.08,0.9541036609414832,0.021739130434782705,1915,84.93,14.19,0.13161429111311385,59
65,148,0.8332296978529351,0.9905856807768179,100.0,449.44,0.1861542926803077,0.33284134489725004,0.21913666928007514,5.48,8.0,0.13675158577692204,0.6509103484975123,8366.91,1.02,0.4866906363750787,183.16,2388.21,8072.99,0.3668658335731707,0.3260869565217397,2223,100.0,14.71,0.15383005319922094,58
65,149,0.5952924972863181,0.7326018642172579,60.0,462.54,0.005741380108124972,0.03322187052924974,0.02563377645389675,7.05,9.03,0.08949422514333272,0.0005408715406014508,8025.37,0.94,0.025123021267856593,164.78,2028.38,7879.26,0.9466934096296948,0.010869565217391575,1915,84.93,14.34,0.1324050117735981,57
65,150,0.0002572375482030517,0.011153442701003274,100.0,518.67,0.98969334383718,0.9992548019363929,0.953694164028617,14.62,21.61,0.9983749940809115,0.9998309533544365,9070.19,1.3,0.9769378944728784,521.32,2388.14,8150.87,0.03970873653902762,0.956521739130435,2388,100.0,38.49,0.9838483676851073,56
65,151,0.2380327961076926,0.3016994119076197,100.0,489.05,0.6410191245373209,0.6954266180858171,0.7096928457285916,10.52,15.5,0.6174516706986366,0.8537010704470651,8802.77,1.26,0.7980013127950318,371.72,2388.2,8142.66,0.11839865234188762,0.6847826086956519,2319,100.0,28.44,0.6359545335620224,55
65,152,0.8331708691301967,0.995989465786318,100.0,449.44,0.18680256033866804,0.3205803008085417,0.24738804318189,5.48,8.0,0.13580916765242346,0.6509313625862241,8364.4,1.02,0.4776973682412393,182.87,2388.28,8079.6,0.3788136506818751,0.3260869565217397,2223,100.0,14.7,0.15232419547079867,54
65,153,0.9998547204839844,0.9886753561752762,100.0,445.0,0.12716196890965303,0.2998423437230602,0.23675779801609886,3.91,5.72,0.002489983778600824,0.6276509133000259,8340.69,1.02,0.517391599232857,130.81,2388.18,8096.44,0.39096978710313746,0.27173913043478315,2212,100.0,10.55,0.007616500479665167,53
65,154,0.23827682518581428,0.3073356457115929,100.0,489.05,0.6436939260993562,0.7201075164539676,0.6941024443457562,10.52,15.5,0.6171532342732813,0.8537986289564916,8804.0,1.26,0.7958623749953819,370.67,2388.25,8145.51,0.12512054574299025,0.6956521739130435,2319,100.0,28.29,0.6309543882089595,52
