unit,time,rpm_config,stage_temp_x,spindle_vibration_x,spindle_vibration_y,coolant_pressure,coolant_flow_rate,sensor_9,airflow_alignment_error,voltage_fluctuation,sensor_13,sensor_14,thermal_drift_z,motor_torque,load_variation,power_draw,RUL,rul_class
32,129,100.0,0.5915171823388619,0.5703900678752376,0.41462393129855,0.601468501584236,0.4408219684555661,9060.17,0.3884717095608536,520.73,2388.12,8133.86,0.5432348604055974,0.2857142857142847,38.52,0.6563007658389424,62,1
32,130,100.0,0.5272187578657395,0.4640179630349124,0.3580885449306521,0.790872373763591,0.3061616541726835,9064.48,0.2973261392301083,520.69,2388.15,8138.6,0.4506834344458994,0.2857142857142847,38.84,0.3232768623810571,61,1
32,131,100.0,0.4517663360664983,0.4906415772866594,0.5973539710850702,0.6442699576409154,0.3178516452389885,9056.59,0.3893407452995703,520.71,2388.07,8137.25,0.770684083514368,0.4285714285714306,38.64,0.5093989324669295,60,1
32,132,100.0,0.4918015583522219,0.4482051862422693,0.4698833930846149,0.5124614060424619,0.4381432242462324,9067.61,0.3311307946155466,520.84,2388.18,8137.2,0.5875114282067884,0.4285714285714306,38.64,0.5384079832907886,59,1
32,133,100.0,0.6270254118419416,0.5210125346868608,0.5863237248661335,0.6363885142711183,0.3711935586707113,9067.11,0.381876780719125,521.11,2388.15,8137.22,0.5589312292589952,0.2857142857142847,38.47,0.7533070317939234,58,1
32,134,100.0,0.6357664961587375,0.5517214420876826,0.7177293618710081,0.5206594400814595,0.490747565345373,9062.55,0.4395881063709979,520.83,2388.15,8141.62,0.3304719952010089,0.7142857142857153,38.76,0.716639591552557,57,1
32,135,100.0,0.8118110986081319,0.5411818826467183,0.4285367023892306,0.7727839245535222,0.2953737572643149,9064.05,0.5584079600200624,520.93,2388.17,8138.82,0.7016473014419873,0.2857142857142847,38.7,0.4184265490833141,56,1
32,136,100.0,0.3181396324328034,0.5910275012637598,0.6247435458114694,0.3720053977028215,0.6053492963674216,9064.02,0.2868893819726565,520.73,2388.17,8139.59,0.5424756608021895,0.7142857142857153,38.72,0.2234857275469934,55,1
32,137,100.0,0.3712652745972491,0.5614205974556086,0.5176530946920153,0.6028009665341472,0.330160494593656,9068.08,0.2973715202426348,520.6,2388.17,8134.65,0.4890260298089899,0.5714285714285694,38.73,0.4810860988628462,54,1
32,138,100.0,0.2356279821156022,0.6471846224721531,0.3986455806054394,0.4893664499783767,0.5551858386752428,9060.04,0.3712518861406906,521.23,2388.14,8135.84,0.5906220927747938,0.7142857142857153,38.52,0.3956834532374031,53,1
32,139,100.0,0.4483580623985972,0.5956302027008178,0.5779447808844793,0.5670212146708025,0.5611805843982438,9062.33,0.4051094861230453,521.24,2388.17,8142.07,0.56790910827673,0.4285714285714306,38.63,0.3334880482710574,52,1
32,140,100.0,0.2940401086456177,0.6050508692919223,0.6002554240840254,0.5097849169896165,0.502355975602768,9063.17,0.3982182202992703,521.03,2388.2,8140.08,0.5192010161580711,0.4285714285714306,38.62,0.4648410304014874,51,1
32,141,100.0,0.6416122233604256,0.367154834832526,0.6962176912791307,0.6150392039394887,0.5669505418773042,9063.91,0.4059788764087457,520.78,2388.15,8134.66,0.6828842104175337,0.2857142857142847,38.72,0.4414017173358004,50,2
32,142,100.0,0.7549035842066019,0.7055976957294092,0.5612599332839778,0.2964197175029426,0.6683013196052343,9069.36,0.185228954624101,520.99,2388.23,8146.8,0.7183778529213001,0.5714285714285694,38.66,0.4806219540496599,49,2
32,143,100.0,0.8558856584864429,0.5962141475195253,0.3759916861184393,0.4962106379591944,0.4701011918696167,9063.27,0.5311339292893607,520.79,2388.12,8148.47,0.6050658312542936,0.7142857142857153,38.71,0.5546530517521404,48,2
32,144,100.0,0.4079222829235505,0.6702233089637986,0.3638497811732151,0.5339735078536876,0.3440864262884133,9064.58,0.4237327184168293,521.03,2388.2,8136.23,0.4793076635261712,0.5714285714285694,38.59,0.6458575075423525,47,2
32,145,100.0,0.5785228844470112,0.6928413718613982,0.740116239702175,0.3874635042016052,0.370466140740973,9067.22,0.4337565789967215,521.04,2388.17,8139.74,0.6070754427392231,0.5714285714285694,38.55,0.3425388721280953,46,2
32,146,100.0,0.6680956406843279,0.3227788570409657,0.4154892465059348,0.3298668710311006,0.2365152941274573,9059.93,0.4237086388466409,520.67,2388.16,8140.26,0.6429966914178493,0.5714285714285694,38.69,0.6518913901137182,45,2
32,147,100.0,0.5824587597661548,0.6751168740195652,0.3846526307017015,0.6742476287777777,0.6270940971953678,9065.31,0.4340866994306509,521.15,2388.19,8139.57,0.6123475623198757,0.4285714285714306,38.69,0.6607101415641665,44,2
32,148,100.0,0.5422043151830849,0.5186849212569982,0.4611030375184199,0.4886311520060644,0.48873084486695,9069.13,0.3163663248376949,520.62,2388.17,8144.06,0.6161029396278934,0.5714285714285694,38.61,0.5198421907635193,43,2
32,149,100.0,0.5510345740963771,0.7228605702075441,0.4614395111290719,0.4598679761187441,0.4792038750183565,9069.92,0.2181254948370536,520.32,2388.12,8141.68,0.668520599723152,0.5714285714285694,38.58,0.6038524019494034,42,2
32,150,100.0,0.5758935866225556,0.4722530007242014,0.423313144638108,0.4584350800618892,0.4514667883959191,9063.65,0.4509141583547276,520.67,2388.2,8138.53,0.6175601594354561,0.2857142857142847,38.61,0.5042933395219293,41,2
32,151,100.0,0.3085845031678218,0.5658938216693414,0.489406431080944,0.5126104626813515,0.352600340895151,9066.89,0.4899310609167244,520.39,2388.19,8144.03,0.568743216049846,0.5714285714285694,38.53,0.4367602692039867,40,2
32,152,100.0,0.7880352492118732,0.6211859325765943,0.5323507799920222,0.6264625708135441,0.7702986298572796,9070.08,0.3644449493376527,520.79,2388.15,8141.92,0.6762278968575401,0.5714285714285694,38.65,0.3260617312601539,39,2
32,153,100.0,0.7493535937090883,0.5961575238533072,0.4185379759674603,0.5335627029889736,0.4974016933592793,9074.86,0.3459097509728011,520.23,2388.21,8140.38,0.680053870621002,0.5714285714285694,38.42,0.2432118821072109,38,2
32,154,100.0,0.5225359321049154,0.7265786938691221,0.5757699981157458,0.3262399848415498,0.599115895705836,9061.37,0.4498329243659782,520.1,2388.14,8137.89,0.6215812075478624,0.5714285714285694,38.67,0.3167788349965121,37,2
32,155,100.0,0.4757177274893251,0.4596839123635305,0.6838619683993201,0.4633476261508633,0.4726668186194729,9063.34,0.3045836764787495,520.38,2388.18,8139.65,0.548738878345695,0.5714285714285694,38.48,0.5681132513344167,36,2
32,156,100.0,0.5430356759271149,0.7701278709864425,0.5030216199090418,0.4459518001828826,0.3736120331377606,9064.17,0.468541718227442,520.74,2388.11,8145.43,0.7226082211967295,0.5714285714285694,38.65,0.3757252262705961,35,2
32,157,100.0,0.55312826376354,0.5466028888942773,0.6663096963427861,0.5179342808669105,0.4738943059928715,9066.76,0.3980136335731217,520.4,2388.17,8142.08,0.6088925964406755,0.2857142857142847,38.64,0.5486191691807889,34,2
32,158,100.0,0.491471567369274,0.8879666251451113,0.6712475649850305,0.4747166154021158,0.7211045203512185,9067.46,0.4949555655773281,520.52,2388.18,8142.12,0.7752225531743449,0.7142857142857153,38.56,0.2536551404038007,33,2
32,159,100.0,0.6492122308403623,0.8573965546172957,0.6920839902295768,0.2697336806953387,0.4507990088095539,9073.62,0.5027928074407129,519.69,2388.17,8142.11,0.6705497978123134,0.7142857142857153,38.46,0.4000928289626344,32,2
32,160,100.0,0.492168816513697,0.5157870560359541,0.4367208186626143,0.5166485443472766,0.6242957136528275,9077.78,0.4257010939197201,520.24,2388.17,8146.88,0.6577941775199747,0.5714285714285694,38.47,0.1858899976792756,31,2
32,161,100.0,0.6416072904575572,0.2861667015287423,0.7892198212772072,0.3134909208671388,0.6543009269862523,9074.32,0.6533603276515123,520.11,2388.18,8150.09,0.648139366243079,0.8571428571428612,38.61,0.4230679972151279,30,2
32,162,100.0,0.6024965970820517,0.6894807863067669,0.4826101963536757,0.3900884722751243,0.5070352052298404,9069.1,0.506818432674109,521.11,2388.21,8149.07,0.7058628327803191,0.4285714285714306,38.47,0.5910884195869102,29,2
32,163,100.0,0.8412640814839847,0.6126177516888731,0.721326291161013,0.5261742558178639,0.8541633906170318,9070.79,0.4516040839284159,520.14,2388.21,8138.44,0.6763170378572099,0.7142857142857153,38.77,0.0359712230215834,28,2
32,164,100.0,0.6477972600191606,0.7634488967541486,0.4963560141618899,0.3874683684917102,0.7999754179982119,9079.07,0.5442409784987845,520.61,2388.17,8144.57,0.8350689228560881,0.5714285714285694,38.71,0.6054769087955449,27,2
32,165,100.0,0.717735462785015,0.7929163285594356,0.6071656469475357,0.3310702676337769,0.4690008224570192,9068.0,0.5914163167541986,520.64,2388.21,8147.39,0.7505654218016531,0.5714285714285694,38.61,0.2049199350197241,26,2
32,166,100.0,0.5478661724478684,0.7221388722163056,0.765289825842089,0.2882277041742043,0.6048303113639122,9076.82,0.5101761871790913,519.98,2388.24,8152.16,0.7850585425839043,0.5714285714285694,38.67,0.168716639591544,25,2
32,167,100.0,0.8612781734696,0.755810086296492,0.7030697858796486,0.1949740393700096,0.7595024106176425,9073.91,0.5061882419312482,520.09,2388.19,8147.12,0.7331771511701106,0.7142857142857153,38.49,0.2708284984915252,24,2
32,168,100.0,0.9532652894194484,0.7082381055615272,0.5838872214925317,0.4250957451029649,0.8098535109838849,9071.83,0.6356791332166125,520.21,2388.19,8147.31,0.6913416496162625,0.5714285714285694,38.69,0.1603620329542749,23,2
32,169,100.0,0.9070719234393324,0.8322415069276801,0.6696869997469719,0.1135807436686775,0.619652267321726,9068.05,0.3406810691629687,520.13,2388.19,8149.31,0.8766723922716437,0.5714285714285694,38.57,0.379670457182641,22,2
32,170,100.0,0.8107931156957306,0.6540234897385062,0.4774050047934395,0.4717086322166608,0.4499388249532785,9076.58,0.6405874685154558,520.81,2388.21,8150.55,0.7534414807530538,0.5714285714285694,38.57,0.3476444650730954,21,2
32,171,100.0,0.6736507396881848,0.5993715988456287,0.6442681394098884,0.3036193484628882,0.5788034280321881,9074.73,0.5665776672168903,520.21,2388.19,8144.99,0.6584599168822365,0.7142857142857153,38.54,0.5456022278951025,20,2
32,172,100.0,0.642481928969346,0.719689753291199,0.7194452362887418,0.3891441774567852,0.5453438094536978,9076.53,0.5922086591470048,519.91,2388.2,8150.06,0.8122655722969014,0.5714285714285694,38.44,0.0970062659549739,19,2
32,173,100.0,0.9165967372029512,0.8380585026163985,0.6813102252163077,0.1040019071365065,0.7637776740066329,9082.25,0.6979210314747846,520.13,2388.21,8149.42,0.7393902781468142,0.7142857142857153,38.46,0.1865862148990444,18,2
32,174,100.0,0.7206117458824224,0.7358742854918745,0.5345611850503076,0.1728270713581707,0.8866560007609223,9078.77,0.5449211250827588,519.9,2388.22,8150.37,0.98655722144008,0.5714285714285694,38.64,0.2750058018101597,17,2
32,175,100.0,0.806491707458008,0.6780650764642502,0.5245297675307441,0.1600402783601282,0.8289607341394003,9081.04,0.5836920445680747,520.43,2388.17,8151.34,0.6547239533759424,0.7142857142857153,38.54,0.4177303318635381,16,2
32,176,100.0,0.821568323557301,0.618049016025715,0.7828026833091712,0.1788742349782524,0.564943947001666,9078.08,0.4893330525140342,520.0,2388.2,8151.65,0.7786224355211218,0.5714285714285694,38.59,0.3775818055233202,15,2
32,177,100.0,0.7310277261151441,0.6700642389675266,0.8214823478855635,0.4244120583019821,0.8100959729472379,9084.62,0.6770952838589679,519.85,2388.19,8150.67,0.726315271342763,0.8571428571428612,38.49,0.0,14,2
32,178,100.0,0.6966427979023706,0.6816433105756445,0.8777740634397517,0.4043832512271308,0.6714251716439321,9083.82,0.6702471716942355,519.83,2388.26,8150.02,0.8695530786428165,0.8571428571428612,38.51,0.1067533070317949,13,2
32,179,100.0,0.9082152600045106,0.8984129796215683,0.662939709861206,0.0,0.6781789295455383,9081.84,0.6309303620521689,520.05,2388.28,8150.75,0.7727263708481829,0.7142857142857153,38.43,0.2285913204919865,12,2
32,180,100.0,0.5722618414120006,0.9022965520559154,0.6734191140869257,0.2797391748520113,0.5170583459585032,9079.93,0.6319037637154352,520.41,2388.18,8153.95,0.7891216716702587,0.8571428571428612,38.61,0.3982362497099032,11,2
32,181,100.0,0.9644787390128612,0.9229740034832616,0.7840663999999933,0.2872331401295582,0.7282332262675482,9076.89,0.5527334407614575,519.93,2388.16,8150.6,0.9543291056286308,1.0,38.46,0.2125783244372243,10,2
32,182,100.0,0.7047992009927952,0.771680711869756,0.628079821829381,0.1585015924096637,0.5603936668649112,9086.81,0.4647579333017191,519.93,2388.17,8154.16,0.7651305351668114,0.5714285714285694,38.54,0.1227663030865571,9,2
32,183,100.0,0.6915693942505072,0.7462657571295708,0.7880690567309685,0.4409926392396528,0.5813098626404098,9081.34,0.7451829845573883,520.09,2388.24,8154.37,0.8217781086412259,0.5714285714285694,38.62,0.2907867254583394,8,2
32,184,100.0,0.9392602170447047,0.5126126769857322,0.832142628713072,0.1832488681638722,0.6815787176565209,9089.39,0.8083785071687544,520.37,2388.23,8156.38,0.6884841423781793,0.5714285714285694,38.47,0.503829194708743,7,2
32,185,100.0,0.8609896029068977,0.8801937610892026,0.8075761805432506,0.169358616204903,0.7528015428888466,9090.48,0.6098597967308876,520.46,2388.24,8155.41,0.7472669955939395,0.7142857142857153,38.48,0.1740543049431338,6,2
32,186,100.0,0.5312997010180425,0.7603685423795667,0.7849881104751262,0.1508510687915532,0.9975059092776064,9092.4,0.7034213830694185,520.02,2388.21,8152.81,0.8803908509583849,0.8571428571428612,38.39,0.2130424692504036,5,2
32,187,100.0,0.8780619313986335,0.6781574239561294,0.911623304485893,0.1833837160506277,0.690069424252215,9088.75,0.5697141016465466,520.29,2388.21,8153.27,0.8899434910274664,0.5714285714285694,38.52,0.135762357855647,4,2
32,188,100.0,0.6084903798330856,0.8643800918122082,0.9492237886489931,0.1471469397986027,0.7646803158149851,9085.92,0.638894068685758,519.72,2388.21,8156.89,0.9255367398875478,0.7142857142857153,38.58,0.1805523323276858,3,2
32,189,100.0,0.7837839381509184,0.8310209238395245,0.8416661983345506,0.2807081645605365,0.5254317864237237,9087.26,0.7510267044927801,520.03,2388.2,8154.47,0.8680117565954149,0.8571428571428612,38.47,0.3812949640287755,2,2
32,190,100.0,1.0,1.0,0.8660828191815924,0.2444441067493983,1.0,9095.02,0.6666671275882194,519.72,2388.21,8158.32,1.0,0.8571428571428612,38.48,0.1647714086794991,1,2
32,191,100.0,0.7037024056431278,0.9162382639799986,1.0,0.2014017331993614,0.543883733687835,9089.9,1.0,519.65,2388.21,8156.17,0.9659023123871008,0.7142857142857153,38.3,0.2998375493153844,0,2
33,1,100.0,0.3278709978231688,0.3731102140608726,0.1878271322170341,0.7180395744386345,0.2427686273022118,9057.65,0.2332977590099147,522.49,2388.03,8145.03,0.1223618585193477,0.1111111111111142,38.9,0.8972833949525807,199,0
33,2,100.0,0.3266206440977157,0.3540921018709824,0.1522413635718393,0.868993191075873,0.2993233288798365,9065.4,0.2435443116809637,523.16,2387.99,8138.39,0.1517140607654461,0.2222222222222214,38.96,0.5563414242083269,198,0
33,3,100.0,0.2714495344927741,0.3539543308293744,0.2117832034666236,0.7536652585254444,0.1240256029186639,9066.69,0.1919093907780222,521.7,2388.0,8142.27,0.0452323150078584,0.2222222222222214,39.0,0.5574666452338874,197,0
33,4,100.0,0.2403995688254951,0.1923864752649464,0.2651230905527804,0.730231895827103,0.1808315045236668,9059.67,0.1337304452223051,522.57,2387.95,8142.49,0.1016633283643528,0.2222222222222214,39.01,0.797942452981836,196,0
33,5,100.0,0.1778564650151679,0.3873601744891317,0.225485720935854,0.7954429702165697,0.1734010752543326,9067.52,0.1271388239104069,522.2,2387.98,8148.44,0.0934142365271917,0.2222222222222214,38.98,0.7103359588490648,195,0
33,6,100.0,0.0886570543349023,0.1461068200092654,0.1833708058436904,0.7566682987200579,0.1729881011269753,9055.7,0.1969854989085036,521.89,2388.01,8146.01,0.0051790521829282,0.1111111111111142,39.11,0.7882977013341943,194,0
33,7,100.0,0.2212785365257445,0.2708976972106143,0.2948315076351733,0.6718135561687859,0.209950157140156,9063.57,0.0931129193499415,522.13,2388.01,8142.59,0.0482257324356005,0.3333333333333357,38.87,0.8419868188394162,193,0
33,8,100.0,0.2041839357803496,0.2574642981192099,0.1673851032791198,0.8737039293055915,0.2744054038321337,9059.89,0.0835502272956034,522.11,2387.98,8144.77,0.1441406713074187,0.2222222222222214,38.96,0.7884584471949907,192,0
33,9,100.0,0.3838469109182085,0.3572423150532984,0.1723510108717398,0.8220235252616561,0.1857999565845602,9071.35,0.1872792650962864,522.74,2387.97,8145.61,0.1909099919884553,0.3333333333333357,39.1,0.6600225044205175,191,0
33,10,100.0,0.2921693307511646,0.2018696894988991,0.1349151421763252,0.7098568831898717,0.2794566714583197,9054.61,0.2750513395479643,522.84,2387.96,8150.38,0.0591155312462703,0.2222222222222214,38.94,0.7124256550393895,190,0
33,11,100.0,0.0,0.3085962643413893,0.3445792118002551,0.8055350910677817,0.1843391214943039,9070.19,0.195829132142741,522.47,2387.99,8147.42,0.2676349681650585,0.3333333333333357,38.82,0.7423243851470858,189,0
33,12,100.0,0.3339640621599926,0.2513542632480394,0.1267618627090669,0.7856194012447872,0.2337074844435847,9060.03,0.1836880466455994,522.65,2388.0,8145.21,0.1624220568609793,0.3333333333333357,39.11,0.8141777849220375,188,0
33,13,100.0,0.348762522213093,0.276136827121519,0.1280962167839447,0.7556432853215824,0.1828848430104699,9053.45,0.2584723355565472,522.63,2388.0,8139.45,0.1709885139766456,0.2222222222222214,38.94,0.8402186143706842,187,0
33,14,100.0,0.2426409543341492,0.2901504216719104,0.1344503464981663,0.8078304601140189,0.1427781773318202,9060.31,0.2035438650550389,522.31,2388.01,8144.7,0.0,0.3333333333333357,39.13,0.8741359909982336,186,0
33,15,100.0,0.2608298723581299,0.3659256050067085,0.1685725772863477,0.9449968348413762,0.0769985859369626,9060.74,0.2623109683497731,522.52,2388.03,8141.85,0.1231972608367684,0.1111111111111142,39.0,0.9358624015431616,185,0
33,16,100.0,0.1286864037073769,0.0385189851436322,0.1049400842473957,0.9184207513694956,0.0888694837440198,9061.0,0.203967492413561,522.37,2387.99,8144.73,0.0362073718575821,0.4444444444444428,39.06,0.5984568397363788,184,0
33,17,100.0,0.210602965758909,0.1563362249994639,0.0,0.9343521284002207,0.1080409133073772,9058.57,0.1251015141677101,523.07,2388.0,8145.63,0.0750126936095618,0.3333333333333357,38.98,0.7035846326957085,183,0
33,18,100.0,0.3319177550695258,0.244875102578419,0.2023094714154929,0.9903617617161872,0.1705378656315588,9062.84,0.1467701622724533,523.27,2387.98,8145.53,0.0853096116491727,0.3333333333333357,39.08,0.6611477254460709,182,0
33,19,100.0,0.1251547557718026,0.4540071253192863,0.3050355352558469,0.7689464684021488,0.2313796419557547,9061.05,0.1065195299212717,522.58,2387.98,8146.15,0.2213059744560723,0.2222222222222214,38.88,0.8916572898247921,181,0
33,20,100.0,0.2585288591160122,0.0996334076212335,0.2085685410134026,0.7781657396755861,0.1634943918652425,9066.53,0.253505389838736,522.55,2387.95,8144.91,0.1871055473060181,0.1111111111111142,38.98,0.7510046616299633,180,0
33,21,100.0,0.2558407755435326,0.206827357890198,0.2774112906669082,0.7358832455539499,0.4043925189198489,9062.58,0.0,523.38,2387.94,8147.31,0.2442804240358214,0.2222222222222214,39.07,0.6982800192895056,179,0
33,22,100.0,0.352685150281502,0.3596424783608398,0.1061292599408609,0.8540804030224791,0.2919095256647779,9056.5,0.18913733235199,522.94,2388.05,8144.43,0.2123258477502787,0.4444444444444428,38.96,0.8858704388362,178,0
33,23,100.0,0.2307995471433912,0.1276035386031822,0.1759360309611821,0.731110125985424,0.2426693943352802,9063.67,0.1538955183632211,521.93,2388.0,8145.87,0.0623917634097566,0.3333333333333357,39.1,0.7580774795049052,177,0
33,24,100.0,0.1247746832474092,0.6242789133508708,0.1328187532365845,0.8350955718036772,0.2141911056633034,9055.05,0.231097622554131,522.79,2387.97,8139.96,0.1046752567263169,0.3333333333333357,39.16,0.8656164603761525,176,0
33,25,100.0,0.3619711973828714,0.479328231270685,0.234745525700557,0.8149027414799122,0.2630668277115546,9053.97,0.2154846028354029,522.48,2388.0,8145.9,0.1270208247345188,0.2222222222222214,39.09,0.6616299630284601,175,0
33,26,100.0,0.0963696902978767,0.472631748453324,0.1788608002653688,0.7536201571718806,0.1835065154373296,9061.27,0.2729668582858693,522.32,2387.98,8138.38,0.1855526830980665,0.2222222222222214,38.88,0.7119434174570003,174,0
33,27,100.0,0.1592639449056605,0.5398158961376538,0.0117350394757984,0.8692422576656327,0.332807063198743,9056.7,0.1338055265258688,522.76,2388.02,8141.25,0.1056825005746233,0.1111111111111142,38.98,0.6265873653753502,173,0
33,28,100.0,0.0398876269954939,0.2959689747504797,0.1389491874343313,0.7704496251501212,0.2402602491702055,9057.51,0.1602220696341234,522.35,2387.99,8146.18,0.156399430767955,0.1111111111111142,38.92,0.6582542999517713,172,0
33,29,100.0,0.2244167616880474,0.4380714226387567,0.0903736621603918,0.8428574402298636,0.0978974487761661,9065.0,0.2336536688616846,522.47,2388.01,8149.93,0.1429091708052645,0.3333333333333357,39.09,0.8656164603761525,171,0
33,30,100.0,0.135661277758345,0.403887299281024,0.0518531502552583,0.7530356523272133,0.144690713052114,9060.93,0.1889742609940725,522.21,2387.99,8142.34,0.1400803073801526,0.3333333333333357,39.01,0.7301076997267373,170,0
33,31,100.0,0.3133821824494021,0.2132978929422222,0.3057291984373371,0.9404487854213812,0.2078914114154031,9057.82,0.0868577743033256,522.55,2387.98,8142.21,0.0687709995738394,0.2222222222222214,39.07,0.8998553287252875,169,0
33,32,100.0,0.2355954070496579,0.2910128564486172,0.1482379000575413,0.8155340740033665,0.1402986882167169,9062.42,0.1611392836382918,522.77,2387.95,8147.15,0.0404318992235879,0.3333333333333357,39.03,0.7463430316669317,168,0
33,33,100.0,0.1535852070599617,0.3184902284550333,0.1112072121234462,0.8282332728354191,0.2266600317361735,9060.11,0.1903617031029227,522.26,2388.02,8144.21,0.1447860971396544,0.3333333333333357,39.19,0.8484166532711797,167,0
33,34,100.0,0.3333474250768518,0.0859615388786565,0.0310841714294589,0.7367050442369276,0.1709410480625592,9070.02,0.2969232679964975,522.37,2387.99,8146.73,0.1597494800868482,0.3333333333333357,39.11,0.7796174248513097,166,0
33,35,100.0,0.211446295378721,0.529701108533331,0.1127095047131163,0.9495643168977068,0.3135034098640972,9059.7,0.1680458429996321,522.03,2388.03,8139.14,0.1818821837969864,0.4444444444444428,39.1,0.7852435299791054,165,0
33,36,100.0,0.3011832643360037,0.4807983272108629,0.1583980533884492,0.8310463750423196,0.0,9055.12,0.1179484219917412,522.1,2388.07,8150.92,0.0783753361466352,0.4444444444444428,39.08,0.8398971226490985,164,0
33,37,100.0,0.1887367390288545,0.4813541960297272,0.342292863182557,0.8777049512617907,0.2295760440756566,9056.58,0.2634147180765396,522.89,2387.94,8143.31,0.0344631853406589,0.3333333333333357,38.99,0.7162835556984462,163,0
33,38,100.0,0.0890478990061183,0.5124166999808537,0.0534014641314826,0.7730260374885773,0.2710355616700326,9057.82,0.13485302000322,522.02,2388.01,8141.48,0.1847673748514431,0.1111111111111142,38.99,0.7276965118148269,162,0
33,39,100.0,0.3868588935802108,0.0626573907508003,0.279797102978268,0.8866324045404923,0.2320315213892172,9066.05,0.0547206653858864,522.8,2387.99,8141.83,0.1150161122487141,0.4444444444444428,38.91,1.0,161,0
33,40,100.0,0.3853436517313469,0.1074042359706979,0.1041250526941759,0.7608906134232996,0.1606577279380872,9062.38,0.1929156903117999,522.64,2388.03,8146.42,0.2145516240973037,0.2222222222222214,39.17,0.7545410705674414,160,0
33,41,100.0,0.3363699746732038,0.3621732613023383,0.1987073046195959,0.724847749164141,0.1285307425459905,9064.37,0.2456879084133021,522.62,2387.98,8145.79,0.2374590693777634,0.1111111111111142,39.12,0.771258640090025,159,0
33,42,100.0,0.2232886137877017,0.4604139675346772,0.2858452838652603,0.7572077245978193,0.194231824383678,9056.35,0.0807010330737867,522.68,2388.03,8145.74,0.1364993759564434,0.2222222222222214,39.0,0.768204468734929,158,0
33,43,100.0,0.2964649125048879,0.2595902253622668,0.0955535387219903,0.8737708139484823,0.2631449904783949,9066.34,0.1349173564655217,522.83,2387.97,8145.16,0.2217980238416927,0.2222222222222214,38.88,0.8968011573701986,157,0
33,44,100.0,0.2456091727670468,0.3899655514767133,0.1435348323842333,0.8282522929573304,0.1505954157200904,9065.13,0.1505196105065778,521.85,2388.0,8150.67,0.1512436961738075,0.3333333333333357,38.96,0.7710978942292286,156,0
33,45,100.0,0.3044660336258573,0.1976274767407346,0.2040422180461725,0.8254668190143661,0.2589354612064198,9065.03,0.2359209140656801,522.92,2388.0,8148.39,0.1676831268934293,0.3333333333333357,39.01,0.7043883619996834,155,0
33,46,100.0,0.2068097739185646,0.5282431120747546,0.2656300608894462,0.8696142354336871,0.1272086155013312,9065.26,0.1325982003935664,522.85,2387.99,8148.92,0.1719047797763728,0.3333333333333357,38.97,0.7919948561324546,154,0
33,47,100.0,0.2438386007416397,0.3185134460743271,0.1789034830316822,0.831793119555627,0.3482059718617165,9059.28,0.1384607954764263,522.9,2388.0,8142.98,0.293016037108206,0.1111111111111142,39.01,0.821893586240158,153,0
33,48,100.0,0.2776939797944351,0.1800691676857795,0.2037800339099647,0.7370632701135662,0.2750725412042811,9064.34,0.3836436044244919,522.62,2388.04,8142.1,0.172209732123111,0.2222222222222214,38.98,0.887638643304939,152,0
33,49,100.0,0.1887866584054336,0.2640931671511382,0.2853446186563459,0.7153923342764301,0.2466199055525066,9063.85,0.2112887899707018,522.58,2388.08,8143.75,0.2070296308030528,0.2222222222222214,39.01,0.7276965118148269,151,0
33,50,100.0,0.2441324069224038,0.3594802899736677,0.3704332865458148,0.6972346709136303,0.205646185155274,9063.77,0.1380040215364104,522.35,2387.99,8145.33,0.1950321187584123,0.3333333333333357,39.07,0.9146439479183428,150,0
33,51,100.0,0.2617802290506859,0.1049280684682401,0.4027887695949488,0.7658583091822067,0.2647211527828403,9060.91,0.2351128218092242,522.1,2387.97,8144.15,0.1327734183927873,0.2222222222222214,39.21,0.6045651824465565,149,0
33,52,100.0,0.3391881523150744,0.45256336717798,0.1264940172089694,0.799289057542282,0.1500123740843264,9059.61,0.0233015628283226,521.9,2388.02,8141.7,0.3772350904335226,0.3333333333333357,38.95,0.8075872046294847,148,0
33,53,100.0,0.2367675363178421,0.2790850014565649,0.321962362210435,0.7233397737287675,0.3062063454644885,9057.54,0.1737236951858065,521.78,2388.0,8144.6,0.2784612230947694,0.3333333333333357,39.07,0.7227133901302096,147,0
33,54,100.0,0.2742769093590596,0.3051389709417407,0.1763896692466673,0.8716030038612388,0.2950445179540111,9058.17,0.184758181254601,522.24,2387.97,8138.87,0.2130673928257671,0.3333333333333357,39.01,0.5753094357820316,146,0
33,55,100.0,0.2705782175152933,0.4918785326360009,0.0941637491101019,1.0,0.1677538922231178,9060.19,0.2610684457967451,522.43,2388.02,8142.29,0.2356836285499604,0.2222222222222214,38.99,0.5409098215721002,145,0
33,56,100.0,0.0961115492623037,0.4634104412682376,0.3303359158871828,0.8046780924153722,0.0604408027602403,9061.67,0.1739073455765449,522.65,2387.96,8144.15,0.1546515275906159,0.3333333333333357,39.11,0.7370197717408828,144,0
33,57,100.0,0.4053919560806776,0.0,0.2854890603601596,0.8781460865830439,0.1794261154054766,9066.35,0.2162751249012799,522.38,2387.98,8147.42,0.2727179374282933,0.2222222222222214,39.27,0.6863848255907428,143,0
33,58,100.0,0.3231619696783525,0.3370605424032789,0.2498291039317344,0.7207677913404922,0.1847569772735369,9069.02,0.155994814379504,522.44,2388.0,8143.5,0.21360892696282,0.2222222222222214,39.14,0.8818517923163469,142,0
